"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
1403, -1.322023409018202e-02, 4.248188360836722e-04, 1.663700006448495e+00, 1.800836560497267e+02, 3.666295899383407e+01, 3.707760701775189e+05
1404, 9.874374124101412e-01, -4.783211438378326e-02, 1.393346251446150e+00, 3.205200453057024e+02, 2.806796373035361e+01, 3.187093757543741e+05
1405, 9.823675258832986e-01, 5.335898709217388e-02, 1.379234231739398e+00, 3.052436683138988e+02, -2.500391301656594e+01, 3.146905499394486e+05
1406, 1.001095943289622e+00, -3.494704483134471e-04, 1.443428939642503e+00, 2.380136836847395e+02, 9.642895599827296e+00, 3.247857547328176e+05
1407, 9.988636614871688e-01, -3.093623621489680e-02, 1.412619152511302e+00, 3.149606600354636e+02, 2.456152758647698e+01, 3.224502339417659e+05
1408, -2.225766834016656e-02, 2.305069572920916e-02, 1.555282445228698e+00, 2.465075660521550e+02, 8.537353636612697e+01, 3.501537773896251e+05
1409, -9.156336967882421e-03, -5.554858535969481e-02, 1.490771666665812e+00, 2.825996026561828e+02, -6.743361420312753e+01, 3.377269953458894e+05
1410, 5.235817032507927e-01, -1.951558748533300e-01, 1.199851323468787e+00, 3.516163010942817e+02, 2.038969018040644e+01, 2.800798023793256e+05
1411, -2.225767950342474e-02, -2.305072390122059e-02, 1.589587782783537e+00, 2.369041185531548e+02, -3.091476398381503e+01, 3.566180832485242e+05
1412, 6.981087927202183e-02, -1.262886511625503e-01, 1.268513610577281e+00, 3.424206726564739e+02, -5.364269643632267e+01, 2.940213949951316e+05
1413, 8.033503412147376e-02, -1.321295846448548e-01, 1.248219254685944e+00, 3.448218914245467e+02, -5.047170467377927e+01, 2.899049634014231e+05
1414, 9.956884120027086e-01, 3.659566942025535e-02, 1.395849812984741e+00, 2.984075576193936e+02, -2.125071192054479e+01, 3.178088227030797e+05
1415, -1.915744340534417e-02, 6.156178697537085e-03, 1.623261004831708e+00, 2.097933198052218e+02, 5.650793997507954e+01, 3.630885871774151e+05
1416, 9.823675100334399e-01, -5.335900203407374e-02, 1.387336893500136e+00, 3.221995512029039e+02, 2.901286330769625e+01, 3.175432737294483e+05
1417, 1.001351876246758e+00, -2.569095603069203e-02, 1.419315617455875e+00, 3.128607293414146e+02, 2.302547991227094e+01, 3.237432751301965e+05
1418, 7.431726406345956e-01, -1.616500779929005e-01, 1.269080629181093e+00, 3.443776199358423e+02, 2.991598951258338e+01, 2.940688539824248e+05
1419, -1.915747217289900e-02, -6.156253736959946e-03, 1.634329303460500e+00, 2.026412468759126e+02, 7.933160051596563e+00, 3.649764131137547e+05
1420, 1.000810843828088e+00, -9.926873454186164e-04, 1.489986343149021e+00, 2.964858860863449e+02, 6.964066575349015e+00, 3.378972584891142e+05
1421, 5.063515017524700e-02, -1.141646822482562e-01, 1.301577584400996e+00, 3.360292750130897e+02, -6.005006050433007e+01, 3.005928252628752e+05
1422, -2.066059684049199e-02, -2.940656357278960e-02, 1.572428079147190e+00, 2.460201365262142e+02, -4.235733108603766e+01, 3.533558549336686e+05
1423, -1.852606728674313e-02, -3.575675982099331e-02, 1.554358028399222e+00, 2.550623635854336e+02, -5.153838299359605e+01, 3.499216957367445e+05
1424, 5.235817145272101e-01, 1.951558289913533e-01, 8.438501955090789e-01, 3.326600746748813e+02, -1.809445129333229e+01, 2.053811997023869e+05
1425, -4.816276590791954e-05, -6.915146397916706e-02, 1.445944269316157e+00, 2.987649007124925e+02, -7.069326376584070e+01, 3.290385544072543e+05
1426, 9.705150894292935e-01, 6.438077618704463e-02, 1.368360416385526e+00, 3.086431485270474e+02, -2.676819082960725e+01, 3.125907533285852e+05
1427, 5.524671166577378e-01, 1.929577741940426e-01, 8.351954055385223e-01, 3.320633501917184e+02, -1.989074688296653e+01, 2.036059946155267e+05
1428, 3.139651818492015e-01, 1.921784725508737e-01, 9.152421197139109e-01, 3.434060681256977e+02, 6.033975313307666e+00, 2.207902090260226e+05
1429, 6.067635342265006e-01, 1.871756496540440e-01, 8.247759212412664e-01, 3.307397689949494e+02, -2.440886961815968e+01, 2.014238874884357e+05
1430, -1.852604043381215e-02, 3.575677062989337e-02, 1.503239673693776e+00, 2.664223140108589e+02, 1.011401470038215e+02, 3.401127448682264e+05
1431, -2.066059768699720e-02, 2.940656980976132e-02, 1.529125857106364e+00, 2.565860672727806e+02, 9.454026627352211e+01, 3.451047582176345e+05
1432, 8.920126267507953e-01, -1.108890735782339e-01, 1.326288374485814e+00, 3.356179596625635e+02, 3.292989037760287e+01, 3.055172100175376e+05
1433, 9.126819100374312e-01, -1.010747129429113e-01, 1.336400621972401e+00, 3.336940874364056e+02, 3.290676201084246e+01, 3.075227216900468e+05
1434, 9.426285373355150e-01, -8.445777304152076e-02, 1.354543671478560e+00, 3.302118887983355e+02, 3.218102763160928e+01, 3.111247110671726e+05
1435, 9.545762897766645e-01, -7.651833500026416e-02, 1.362383142385421e+00, 3.283032359925279e+02, 3.175479570397418e+01, 3.126567147282556e+05
1436, 1.001916977688317e+00, -2.004244009085291e-02, 1.426724069653335e+00, 3.104401438590681e+02, 2.209142941473776e+01, 3.251747002238625e+05
1437, 4.458630012844466e-01, -1.973293430203316e-01, 1.175089380301311e+00, 3.533118673905821e+02, 1.534547092176735e+01, 2.750390880560929e+05
1438, 9.705150489365214e-01, -6.438077123097834e-02, 1.375704742969241e+00, 3.252842701219124e+02, 3.048103350238680e+01, 3.152787788748760e+05
1439, 9.767177228687959e-01, -5.889313565735332e-02, 1.381343167810393e+00, 3.237718798118901e+02, 2.981066233354458e+01, 3.163746001209302e+05
1440, 3.914156841493309e-01, -1.970778385101136e-01, 1.160470227225237e+00, 3.539257492281185e+02, 1.170696785999139e+01, 2.720393796998158e+05
1441, 8.361599953617969e-01, -1.335523567938964e-01, 1.302012097796178e+00, 3.396816286139795e+02, 3.226446034193111e+01, 3.006739879597020e+05
1442, 8.551179441671801e-01, -1.261630663636563e-01, 1.310242237547358e+00, 3.384129094157009e+02, 3.259609173312416e+01, 3.023221343301545e+05
1443, 7.894341056868081e-01, -1.491536208776388e-01, 1.285031954556532e+00, 3.422755597599865e+02, 3.118437558301108e+01, 2.972771843642393e+05
1444, 9.483738156360946e-02, -1.390319910953641e-01, 1.228542698523676e+00, 3.473402283619199e+02, -4.585723227767989e+01, 2.859277231753599e+05
1445, 1.120136857240129e-01, -1.459621094751242e-01, 1.207727413030580e+00, 3.496019953935732e+02, -4.101881173206256e+01, 2.817078034579041e+05
1446, 1.295898697394032e-01, -1.528408547559698e-01, 1.187067431124977e+00, 3.513743065260312e+02, -3.644503425434630e+01, 2.775014353373847e+05
1447, 2.581044591797079e-02, -9.621952079805213e-02, 1.357947485069193e+00, 3.244442999585235e+02, -6.705861724117065e+01, 3.118151688193973e+05
1448, 3.299525202107504e-01, -1.936403611227800e-01, 1.105699101208469e+00, 3.549195061551022e+02, 5.515369391874704e+00, 2.607703507461087e+05
1449, 3.626419442814070e-01, -1.958595454048323e-01, 1.134232131759399e+00, 3.542376066568701e+02, 9.937273831073268e+00, 2.666177309996812e+05
1450, 1.518742387318254e-01, -1.606598910042357e-01, 1.166377853432898e+00, 3.529356253696075e+02, -3.031079051937751e+01, 2.732774982801792e+05
1451, 1.788609726312547e-01, -1.687911097524424e-01, 1.145765944337191e+00, 3.540894176368612e+02, -2.404041318670963e+01, 2.690555117433928e+05
1452, 6.845514321882148e-01, -1.744761583265985e-01, 1.250225287707239e+00, 3.466982379304491e+02, 2.792379597118853e+01, 2.902725188806473e+05
1453, 9.918839287537830e-01, 4.217232097214943e-02, 1.390228677524764e+00, 3.009305366171687e+02, -2.265008060246643e+01, 3.167646119910617e+05
1454, 4.931880680697457e-01, 1.963716813871470e-01, 8.507568227799843e-01, 3.341846880360158e+02, -1.535757233772434e+01, 2.069111932472085e+05
1455, 4.626688625152435e-01, 1.969451166376951e-01, 8.584972547300859e-01, 3.355107443229170e+02, -1.241260979224117e+01, 2.085874792056285e+05
1456, 1.065335659036415e-01, 1.439345653968353e-01, 1.087441347340403e+00, 3.513027474509867e+02, 5.577872611041671e+01, 2.570756962611454e+05
1457, 9.315316680137572e-01, 9.097687916033348e-02, 1.342378062665409e+00, 3.141380322050155e+02, -2.941571947368181e+01, 3.074195119791807e+05
1458, 9.126819147476644e-01, 1.010747125029286e-01, 1.332860048425542e+00, 3.158441292762658e+02, -2.995780251348418e+01, 3.055091970292554e+05
1459, 8.339932018191298e-01, 1.348377372382415e-01, 1.303804132062564e+00, 3.211144458615940e+02, -3.059603131387257e+01, 2.996968539503042e+05
1460, 8.920126296055285e-01, 1.108890669068524e-01, 1.323815254171542e+00, 3.174100894320429e+02, -3.030629849909462e+01, 3.036922072748988e+05
1461, 8.720213591757847e-01, 1.198958462742785e-01, 1.316051977128788e+00, 3.188402523551283e+02, -3.044966134471039e+01, 3.021400355020754e+05
1462, 8.525090730598992e-01, 1.280474651696337e-01, 1.309656447549795e+00, 3.200665014187671e+02, -3.051921032459540e+01, 3.008661627920730e+05
1463, 8.128611060676336e-01, 1.419237958787394e-01, 1.298286750193445e+00, 3.221983369807629e+02, -3.062771355479894e+01, 2.986022438774671e+05
1464, 7.875877249446078e-01, 1.496480755362765e-01, 1.293154169614064e+00, 3.233454928775831e+02, -3.065943238497466e+01, 2.975951028924328e+05
1465, 7.594765880244266e-01, 1.574584871495298e-01, 1.285002745116184e+00, 3.245670490688507e+02, -3.097156373878249e+01, 2.959567206637666e+05
1466, 7.302467954094979e-01, 1.647130001313358e-01, 1.279785626844079e+00, 3.256493271460148e+02, -3.111394540192157e+01, 2.949308317396556e+05
1467, 7.000109855890905e-01, 1.713781536873113e-01, 1.299170167518436e+00, 3.248638011395645e+02, -3.098791070307788e+01, 2.989818367854811e+05
1468, 6.688900422570809e-01, 1.774071798819329e-01, 1.287792511174628e+00, 3.251629033425683e+02, -3.402575726245713e+01, 2.966129573575365e+05
1469, 6.370768242637014e-01, 1.827490881611682e-01, 1.034109279478251e+00, 3.333573534129813e+02, -2.860587220509406e+01, 2.441260934008152e+05
1470, 2.522000757050746e-01, 1.842959639724263e-01, 9.515431842924204e-01, 3.471064538346967e+02, 1.671198574263203e+01, 2.285347105393830e+05
1471, 2.216314014391931e-01, 1.790331522119855e-01, 9.722978101256462e-01, 3.487462380024158e+02, 2.292756595573097e+01, 2.329407997929474e+05
1472, 1.928019036393321e-01, 1.724444532422377e-01, 9.941859182864877e-01, 3.500965301278974e+02, 2.963439414189145e+01, 2.375718039238520e+05
1473, 1.685037469214526e-01, 1.659576198467754e-01, 1.016291147155798e+00, 3.510924635361163e+02, 3.619166196038974e+01, 2.422327091222653e+05
1474, 1.455460288797651e-01, 1.574716924040260e-01, 1.036406050420193e+00, 3.515629502080702e+02, 4.241944900381768e+01, 2.464536864424386e+05
1475, 1.235258351241749e-01, 1.505195629295129e-01, 1.062951237097056e+00, 3.516704879016756e+02, 4.944478746363963e+01, 2.519885902622641e+05
1476, 2.581043588495125e-02, 9.621949427564275e-02, 1.256813574778094e+00, 3.348427048391418e+02, 9.348802864660612e+01, 2.916432221941518e+05
1477, 1.810684894057140e-02, 8.905948840504643e-02, 1.283328523366327e+00, 3.295879072371700e+02, 9.818294465663188e+01, 2.969338638558924e+05
1478, 8.128610994282316e-01, -1.419239292972141e-01, 1.293316409126579e+00, 3.410318631842233e+02, 3.179344051073712e+01, 2.989352843363575e+05
1479, 8.728700541322950e-01, -1.191751527171803e-01, 1.317818178390484e+00, 3.371950184677439e+02, 3.277167900240961e+01, 3.038369174395363e+05
1480, 4.753098017016972e-01, -1.965842170501312e-01, 1.182210040960184e+00, 3.526978792168487e+02, 1.751381681460693e+01, 2.764782530172465e+05
1481, 4.969625577251296e-01, -1.961896319835218e-01, 1.191195365028947e+00, 3.521923613108577e+02, 1.889282261690129e+01, 2.783147004918013e+05
1482, 1.173201539107520e-02, 8.251908727411729e-02, 1.307521353112915e+00, 3.247968635641326e+02, 1.016883525570682e+02, 3.017737722771337e+05
1483, 5.867429464069892e-03, 7.651484566321855e-02, 1.334236682570680e+00, 3.191032551711886e+02, 1.043378797635470e+02, 3.070935536772065e+05
1484, -4.816740567893328e-05, 6.915150868284503e-02, 1.363419995916522e+00, 3.119050438224930e+02, 1.068447302642426e+02, 3.128677816474916e+05
1485, -4.937654698521207e-03, 6.216673700059773e-02, 1.391178606137370e+00, 3.038046511024146e+02, 1.086679729517991e+02, 3.183066797302849e+05
1486, -9.156362049622438e-03, 5.554854707182223e-02, 1.419369640484640e+00, 2.954544782704902e+02, 1.088754896733793e+02, 3.238288366200853e+05
1487, 9.184743036528438e-02, 1.378368485007509e-01, 1.111591506551121e+00, 3.505671475153284e+02, 6.118904015402731e+01, 2.620696203298254e+05
1488, 8.033502354263714e-02, 1.321295783378940e-01, 1.131260608639739e+00, 3.492379445651844e+02, 6.646458082388693e+01, 2.661034352689761e+05
1489, 6.981085092782645e-02, 1.262886662820404e-01, 1.147798480870707e+00, 3.476037657270181e+02, 7.133372579198043e+01, 2.694720946885126e+05
1490, 5.994991307698976e-02, 1.203100334036329e-01, 1.166421645531084e+00, 3.460086414773498e+02, 7.594900710303968e+01, 2.732875624498192e+05
1491, 5.063510847664336e-02, 1.141647076361356e-01, 1.189876921918530e+00, 3.440230475958224e+02, 8.039090036232774e+01, 2.780898850902499e+05
1492, 4.291294318144513e-01, 1.974892471525423e-01, 8.681079510101970e-01, 3.370312920279624e+02, -8.809874736847931e+00, 2.106606329351638e+05
1493, 3.956505620780990e-01, 1.971249785474657e-01, 8.790324439844849e-01, 3.387053186729081e+02, -4.923015683335596e+00, 2.130189444330670e+05
1494, 3.668211430269285e-01, 1.961581379804534e-01, 8.905558108441554e-01, 3.403115187928876e+02, -1.213779935340662e+00, 2.154969866189272e+05
1495, 9.600588083024781e-01, 7.226219339589474e-02, 1.360387651593854e+00, 3.105073969093100e+02, -2.793890006730742e+01, 3.110144816630893e+05
1496, 9.467158947051562e-01, 8.183090581547457e-02, 1.351650427523939e+00, 3.124354032818592e+02, -2.869754620185825e+01, 3.092799705711440e+05
1497, 5.880408284900628e-01, -1.894393165580580e-01, 1.219816511183623e+00, 3.498645098538072e+02, 2.385800205763795e+01, 2.841268057130789e+05
1498, 6.209332349886675e-01, -1.851661562324752e-01, 1.230355315339951e+00, 3.488621033515879e+02, 2.535047452315866e+01, 2.862609775593777e+05
1499, 2.069419689833432e-01, -1.758673817237997e-01, 1.126566125409680e+00, 3.547791504229708e+02, -1.799035528072265e+01, 2.651074697623292e+05
1500, 2.369549354040115e-01, -1.818504279159545e-01, 1.110331085787511e+00, 3.551365587546684e+02, -1.203434488501867e+01, 2.617612080513396e+05
1501, 2.670155469054603e-01, -1.863978721363976e-01, 1.098400800191732e+00, 3.553012773887612e+02, -6.367662662767094e+00, 2.593013036765669e+05
1502, 2.980033996961319e-01, -1.904521775417328e-01, 1.094142586312055e+00, 3.552806441287173e+02, -5.104175674556395e-01, 2.584164756205056e+05
1503, 1.000871732502482e+00, 3.047330811779295e-03, 1.459354523788518e+00, 2.652188836201636e+02, -1.088479888649191e+01, 3.295885929660952e+05
1504, 1.000234673227449e+00, -5.104715624794675e-03, 1.468029266923805e+00, 2.961768871937331e+02, 2.130154821517469e+01, 3.331898706328427e+05
1505, 9.995046627564751e-01, -5.676272075579122e-03, 1.463056829159314e+00, 2.979714261401285e+02, 2.273797328337319e+01, 3.322298173950146e+05
1506, 1.000514971248693e+00, 1.157638973888612e-02, 1.429693695748473e+00, 2.800665655649901e+02, -1.772066806905886e+01, 3.240016344968674e+05
1507, -2.758721542875346e-02, 2.776844794210361e-02, 1.535747442551699e+00, 2.588753533092177e+02, 7.840639108422505e+01, 3.463890092918400e+05
1508, 1.000234675691929e+00, 5.104713120301443e-03, 1.450432114492262e+00, 2.684403350175230e+02, -1.583451482299681e+01, 3.278404569892907e+05
1509, -2.394090336177678e-02, 4.177747822528811e-02, 1.490691593819321e+00, 2.752149499735471e+02, 9.127490422990891e+01, 3.376775715949033e+05
1510, 9.748786347371176e-01, -7.691000798065721e-02, 1.372985194890325e+00, 3.263722191367449e+02, 2.840315665789088e+01, 3.147604269682769e+05
1511, 1.001161953988893e+00, -7.555083887213401e-04, 1.486150396462351e+00, 2.928469277971358e+02, 1.005686196961694e+01, 3.368697363609159e+05
1512, 1.003162975603808e+00, -1.622232507772321e-02, 1.433246728681801e+00, 3.087362126138883e+02, 2.090072338314381e+01, 3.264625849627381e+05
1513, 1.004744962857527e+00, -1.704505654439334e-02, 1.430857396068626e+00, 3.093249904726885e+02, 1.928382522947857e+01, 3.259800402356986e+05
1514, 9.918182183063500e-01, -5.693997585328228e-02, 1.389480394942837e+00, 3.220315995287044e+02, 2.594014518214128e+01, 3.179721338886598e+05
1515, 1.000801911053282e+00, 1.434375816265027e-03, 1.467317443397963e+00, 2.618532786916401e+02, -6.151924135967255e+00, 3.311313586825825e+05
1516, 9.918182353013061e-01, 5.693995296289064e-02, 1.380612993322018e+00, 3.052895243352498e+02, -2.176856674645177e+01, 3.149729566649065e+05
1517, 2.634675888676112e-01, 2.133282072763705e-01, 9.622461384333378e-01, 3.481503098692459e+02, 1.648623090701892e+01, 2.308063097975073e+05
1518, 1.002313808559450e+00, -8.648543631148130e-03, 1.451128681636934e+00, 3.026525120460728e+02, 1.918074414332381e+01, 3.299260594944861e+05
1519, 1.001896770645966e+00, -7.359332163345892e-03, 1.455562052108352e+00, 3.012662533175541e+02, 1.887764603667788e+01, 3.307954882235758e+05
1520, -1.058054414813574e-02, -7.132077912480010e-02, 1.461706290210882e+00, 2.954679941213516e+02, -6.012216590188234e+01, 3.320967963147641e+05
1521, 1.001161954662781e+00, 7.555066728643558e-04, 1.465977475017946e+00, 2.551487110180611e+02, -5.076649411940219e+00, 3.305022117751394e+05
1522, -1.838424969852474e-02, 5.608177889746167e-02, 1.443916417794289e+00, 2.916867158868525e+02, 9.747551863207342e+01, 3.286353455716326e+05
1523, 1.334125168777640e-01, -1.776109664480526e-01, 1.195563075043994e+00, 3.511639167466802e+02, -3.323304308187323e+01, 2.792288655658264e+05
1524, 3.568085364802016e-02, -1.225319447990643e-01, 1.330429417791848e+00, 3.313768003310523e+02, -5.720328655994223e+01, 3.063259189551462e+05
1525, 9.444204496431258e-01, -1.026517797945529e-01, 1.351403311725337e+00, 3.310054799851971e+02, 3.036785149379699e+01, 3.105007771529586e+05
1526, 7.853860637983239e-01, -1.779935222442861e-01, 1.283839970192360e+00, 3.422653320198762e+02, 2.970078238348455e+01, 2.970149786715188e+05
1527, 1.000514966875845e+00, -1.157639475484792e-02, 1.444754102760294e+00, 3.047371071293451e+02, 2.297470466441047e+01, 3.286974774343251e+05
1528, 1.001896774104018e+00, 7.359327740444551e-03, 1.439078446067590e+00, 2.749746446423326e+02, -1.333591664918821e+01, 3.257313895177863e+05
1529, 1.002313812410485e+00, 8.648538572396917e-03, 1.435210549430871e+00, 2.769421673107216e+02, -1.369062841170431e+01, 3.250054421101443e+05
